6287,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,mirar,VERB,nsubj
6306,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,agarrar,VERB,obj
6377,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,decir,VERB,nsubj
6390,24 horas en español_Nueva York_24h_M_2019 ,sofía,mujeres,responder,VERB,nsubj
6491,24 horas en español_Nueva York_24h_M_2019 ,sofía,mujeres,atender,VERB,nsubj
6538,24 horas en español_Nueva York_24h_M_2019 ,señor,hombres,colgar,VERB,nsubj
6551,24 horas en español_Nueva York_24h_M_2019 ,señora,mujeres,sentado,ADJ,nsubj
6577,24 horas en español_Nueva York_24h_M_2019 ,maría,mujeres,tocar,VERB,nsubj
6609,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,pasar,VERB,nsubj
6642,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,saber,VERB,nsubj
6665,24 horas en español_Nueva York_24h_M_2019 ,maría,mujeres,decir,VERB,nsubj
6733,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,contar él,VERB,obj
6738,24 horas en español_Nueva York_24h_M_2019 ,señor,hombres,decir,VERB,nsubj
6766,24 horas en español_Nueva York_24h_M_2019 ,diego,hombres,probar,VERB,nsubj
6805,24 horas en español_Nueva York_24h_M_2019 ,diego,hombres,dar,VERB,nsubj
6859,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,llevar,VERB,obj
6917,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,empezar,VERB,nsubj
6934,24 horas en español_Nueva York_24h_M_2019 ,sofía,mujeres,entrar,VERB,nsubj
6957,24 horas en español_Nueva York_24h_M_2019 ,ella,mujeres,recordar,VERB,nsubj
6994,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,abrazar,VERB,obj
7012,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,sentir,VERB,nsubj
7064,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,aplaudir,VERB,nsubj
7154,24 horas en español_Nueva York_24h_M_2019 ,sofía,mujeres,imaginar,VERB,nsubj
7194,24 horas en español_Nueva York_24h_M_2019 ,sofía,mujeres,enfocar,VERB,nsubj
7197,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,enfocar,VERB,obj
7212,24 horas en español_Nueva York_24h_M_2019 ,niña,mujeres,pequeño,ADJ,amod
7244,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,subir,VERB,nsubj
7264,24 horas en español_Nueva York_24h_M_2019 ,la,mujeres,observar,VERB,obj
7273,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,feliz,ADJ,nsubj
7367,24 horas en español_Nueva York_24h_M_2019 ,sofía,mujeres,ver,VERB,obj
7375,24 horas en español_Nueva York_24h_M_2019 ,paula,mujeres,mirar,VERB,nsubj
28,24horas en español_Miami_24h_H_2020,violeta,hombres,pálido,ADJ,amod
143,24horas en español_Miami_24h_H_2020,juan,hombres,tomar,VERB,nsubj
183,24horas en español_Miami_24h_H_2020,juan,hombres,tener,VERB,nsubj
229,24horas en español_Miami_24h_H_2020,ladrón,hombres,titulado,ADJ,amod
231,24horas en español_Miami_24h_H_2020,ladrón,hombres,escribir,VERB,nsubj
323,24horas en español_Miami_24h_H_2020,detective,hombres,atrapar,VERB,nsubj
325,24horas en español_Miami_24h_H_2020,ladrón,hombres,atrapar,VERB,obj
406,24horas en español_Miami_24h_H_2020,juan,hombres,preparar,VERB,nsubj
494,24horas en español_Miami_24h_H_2020,juan,hombres,quitar,VERB,nsubj
508,24horas en español_Miami_24h_H_2020,ladrón,hombres,comunicar,VERB,nsubj
557,24horas en español_Miami_24h_H_2020,juan,hombres,entrar,VERB,nsubj
571,24horas en español_Miami_24h_H_2020,rebeca,mujeres,ver,VERB,obj
579,24horas en español_Miami_24h_H_2020,ella,mujeres,saludar,VERB,nsubj
584,24horas en español_Miami_24h_H_2020,rebeca,mujeres,poner,VERB,nsubj
656,24horas en español_Miami_24h_H_2020,juan,hombres,reir,VERB,nsubj
671,24horas en español_Miami_24h_H_2020,juan,hombres,sacar,VERB,nsubj
691,24horas en español_Miami_24h_H_2020,rebeca,mujeres,recoger,VERB,nsubj
699,24horas en español_Miami_24h_H_2020,él,hombres,quitar,VERB,nsubj
711,24horas en español_Miami_24h_H_2020,ella,mujeres,sonreír,VERB,nsubj
729,24horas en español_Miami_24h_H_2020,juan,hombres,guardar,VERB,nsubj
746,24horas en español_Miami_24h_H_2020,rebeca,mujeres,tener,VERB,nsubj
812,24horas en español_Miami_24h_H_2020,ella,mujeres,alejar,VERB,nsubj
816,24horas en español_Miami_24h_H_2020,él,hombres,alejar,VERB,obj
863,24horas en español_Miami_24h_H_2020,ella,mujeres,tener,VERB,nsubj
897,24horas en español_Miami_24h_H_2020,él,hombres,imaginar,VERB,nsubj
944,24horas en español_Miami_24h_H_2020,jefe,hombres,gritar,VERB,nsubj
1015,24horas en español_Miami_24h_H_2020,juan,hombres,saber,VERB,nsubj
1019,24horas en español_Miami_24h_H_2020,mike,hombres,salir,VERB,nsubj
1038,24horas en español_Miami_24h_H_2020,juan,hombres,decir,VERB,nsubj
1239,24horas en español_Miami_24h_H_2020,rebeca,mujeres,preguntar,VERB,nsubj
1255,24horas en español_Miami_24h_H_2020,directora,mujeres,general,ADJ,amod
1291,24horas en español_Miami_24h_H_2020,hija,mujeres,tener,VERB,obj
1311,24horas en español_Miami_24h_H_2020,novio,hombres,francés,ADJ,amod
