1272,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,guille,hombres,decir,VERB,nsubj
1378,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,antonio,hombres,acercar,VERB,nsubj
1383,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hija,mujeres,acercar,VERB,obj
1489,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,exclamar,VERB,nsubj
1534,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,llamar,VERB,nsubj
1549,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,mirar,VERB,nsubj
1579,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,acercar,VERB,nsubj
1582,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,padre,hombres,acercar,VERB,nsubj
1593,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,caminar,VERB,nsubj
1650,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hombre,hombres,responder,VERB,nsubj
1675,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,decir,VERB,nsubj
1739,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,decir,VERB,nsubj
1742,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hombre,hombres,ir,VERB,nsubj
1760,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,decir,VERB,nsubj
1796,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,decir,VERB,nsubj
1843,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,decir,VERB,nsubj
1909,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,padre,hombres,preguntar,VERB,nsubj
1914,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hombre,hombres,preguntar,VERB,obj
1915,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hombre,hombres,gordo,ADJ,amod
1945,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,señor,hombres,interrumpar,VERB,nsubj
1969,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,padre,hombres,decir,VERB,nsubj
1973,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,padre,hombres,sorprendido,ADJ,amod
1979,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,venir,VERB,obj
2047,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chica,mujeres,acercar,VERB,nsubj
2051,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,ellos,hombres,acercar,VERB,obj
2056,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,antonio,hombres,ofrecer,VERB,obj
2066,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,padre,hombres,beber,VERB,nsubj
2100,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,preguntar,VERB,nsubj
2109,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,marido,hombres,responder,VERB,obj
2118,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,señora,mujeres,oiga,VERB,nsubj
2123,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,decir,VERB,nsubj
2126,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,decir,VERB,obj
2127,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,grueso,ADJ,amod
2132,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,ellos,hombres,acercar,VERB,obj
2140,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,ver,VERB,obj
2157,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,responder,VERB,nsubj
2173,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,acercar,VERB,nsubj
2193,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,decir,VERB,nsubj
2209,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujeres,mujeres,llorar,VERB,nsubj
2226,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,madre,mujeres,exclamar,VERB,nsubj
2241,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,decir,VERB,nsubj
2242,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,gordo,ADJ,amod
2286,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,empezar,VERB,nsubj
2310,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,explicar,VERB,nsubj
